delivery_id,date,time,origin_warehouse,destination_city,destination_country,client_name,product_type,product_grade,volume_kg,distance_km,delivery_time_hours,transport_cost_eur,delivery_status,delay_hours
DEL913674,14/01/2024,19:15:24,Warehouse_DE_Hamburg,Zaragoza,ES,Client_26,Butter,B,2545,1537,24.7,1907,On-time,0
DEL401113,18/02/2024,13:19,Warehouse_DE_Hamburg,Katowice,PL,Client_13,SMP,,4716,893,14.4,848.75,On-time,0
DEL712401,28/05/2024,23:26,Warehouse_FR_Paris,Bremen,DE,Client_4,Butter,B,2140,979,14.9,1044.51,On-time,0
DEL528742,27/06/2024,00:03,Warehouse_PL_Warsaw,Charleroi,BE,Client_26,Butter,B,2979,1283,16.6,1662.15,On-time,0
DEL873124,24/01/2024,,Warehouse_PL_Warsaw,Almere,NL,Client_30,Butter,C,2145,1046,13.3,1176.04,On-time,0
DEL527432,10/05/2024,,Warehouse_PL_Warsaw,Barcelona,ES,Client_34,Cheese,,2391,2259,34.7,2021.59,On-time,0
DEL558089,12/06/2024,15:41,Warehouse_FR_Paris,Marseille,FR,Client_23,SMP,,6411,372,4.5,336.57,On-time,0
DEL798797,18/01/2024,22:36,Warehouse_PL_Warsaw,Nice,FR,Client_22,SMP,,3303,1505,17.6,1166.7,On-time,0
DEL299608,13/03/2024,12:49,Warehouse_FR_Paris,Barcelona,ES,Client_29,SMP,,4719,1138,,819.17,Delayed,5.2
DEL524780,31/03/2024,02:19,Warehouse_PL_Warsaw,Eindhoven,NL,Client_30,SMP,,,1102,14.8,994.76,On-time,0
DEL702902,19/06/2024,03:20,Warehouse_PL_Warsaw,The Hague,NL,Client_6,SMP,,6084,1033,13,788.53,On-time,0
DEL997195,01/02/2024,13:05,Warehouse_DE_Hamburg,Berlin,DE,Client_10,Cheese,,3402,121,1.7,110.28,On-time,0
DEL964446,02/11/2024,22:16,Warehouse_PL_Warsaw,Stuttgart,DE,Client_21,Butter,A,2618,679,10.8,900.55,Delayed,8.4
DEL867120,04/02/2024,06:44,Warehouse_DE_Hamburg,Lyon,FR,Client_6,SMP,,5188,1069,16.6,816.21,On-time,0
DEL928249,06-16-2024,12:35,Warehouse_PL_Warsaw,Lyon,FR,Client_11,Butter,B,1676,1546,,1863.38,Delayed,6.7
DEL180122,29/01/2024,16:06,Warehouse_PL_Warsaw,Liege,BE,Client_22,SMP,,2722,1105,17.6,860.52,On-time,0
DEL512766,05/04/2024,17:45,Warehouse_DE_Hamburg,Lublin,PL,Client_16,Butter,A,2165,793,10.7,975.63,On-time,0
DEL511929,17/06/2024,04:05,Warehouse_PL_Warsaw,Gdansk,PL,Client_15,Butter,B,936,185,2.3,213.96,On-time,0
DEL667365,05-17-2024,03:24,Warehouse_DE_Hamburg,Almere,NL,Client_27,Cheese,,3555,368,4.2,423.47,On-time,0
DEL394158,22/05/2024,,Warehouse_FR_Paris,Nijmegen,NL,Client_20,Cheese,,3374,429,6.1,472.07,On-time,0
DEL642157,03/05/2024,17:55,Warehouse_DE_Hamburg,Madrid,ES,Client_5,Cheese,,4569,1707,22.5,2020.4,On-time,0
DEL761601,29/06/2024,21:01,Warehouse_PL_Warsaw,Almere,NL,Client_17,Butter,C,1482,1109,14.6,1302.42,Delayed,4.5
DEL221515,29/01/2024,22:33,Warehouse_PL_Warsaw,Eindhoven,NL,Client_17,Butter,C,2042,1162,15.8,1551.4,On-time,0
DEL325537,03/04/2024,09:46,Warehouse_PL_Warsaw,Marseille,FR,Client_25,Butter,A,2331,1649,26.4,2045.06,On-time,0
DEL334223,21/05/2024,04:12,Warehouse_FR_Paris,Cologne,DE,Client_35,SMP,,5958,798,11.9,803.83,On-time,0
DEL314071,12/03/2024,04:10,Warehouse_PL_Warsaw,Utrecht,NL,Client_32,Butter,A,2491,1077,15.5,380.9761387,On-time,0
DEL762315,05/04/2024,10:51,Warehouse_DE_Hamburg,Stuttgart,DE,Client_14,Cheese,,2633,365,4.4,317.59,On-time,0
DEL863681,25/02/2024,18:41,Warehouse_PL_Warsaw,Marseille,FR,Client_2,SMP,,5758,1545,19.7,1409.12,Delayed,7.8
DEL281196,24/03/2024,10:58,Warehouse_PL_Warsaw,Liege,BE,Client_21,Butter,B,2957,1158,15,3286.967583,On-time,0
DEL696707,25/02/2024,23:04,Warehouse_PL_Warsaw,Warsaw,PL,Client_12,Butter,C,1874,281,3.7,304.77,On-time,0
DEL618222,31/01/2024,13:33,Warehouse_FR_Paris,Lille,FR,Client_11,SMP,,4179,343,4.8,111.1616507,On-time,0
DEL282255,09/01/2024,17:47,Warehouse_DE_Hamburg,Breda,NL,Client_25,Butter,B,1869,316,5,100.6406295,On-time,0
DEL250169,14/06/2024,00:40,Warehouse_FR_Paris,Eindhoven,NL,Client_28,Butter,C,2294,432,5.4,539.12,On-time,0
DEL386205,04/09/2024,14:38,Warehouse_DE_Hamburg,Berlin,DE,Client_30,SMP,,4532,441,6,339.96,On-time,0
DEL351081,24/04/2024,04:13,Warehouse_DE_Hamburg,Madrid,ES,Client_15,SMP,,6309,1920,22.6,1949.22,Delayed,4.1
DEL114177,06/06/2024,06:44,Warehouse_FR_Paris,Almere,NL,Client_18,Butter,A,1292,446,6.2,564.56,On-time,0
DEL548308,31/03/2024,12:05,Warehouse_DE_Hamburg,Nijmegen,NL,Client_29,Butter,A,1281,474,5.8,557.43,On-time,0
DEL203603,15/03/2024,,Warehouse_DE_Hamburg,Barcelona,ES,Client_17,Butter,B,2144,1881,,2088.79,On-time,0
DEL530780,20/05/2024,10:32,Warehouse_PL_Warsaw,Katowice,PL,Client_34,SMP,,5801,314,4.7,289.21,On-time,0
DEL901368_DUP,18/05/2024,,Warehouse_FR_Paris,Poznan,PL,Client_32,Cheese,,4068,1656,20.5,1953.27,On-time,0
DEL148714,12/02/2024,05:49,Warehouse_DE_Hamburg,Poznan,PL,Client_20,Cheese,,3928,689,9,820.73,On-time,0
DEL122744,27/05/2024,03:16,Warehouse_PL_Warsaw,Berlin,DE,Client_10,SMP,,7606,869,13.7,773.68,On-time,0
DEL495023,02/01/2024,16:20,Warehouse_FR_Paris,Antwerp,BE,Client_30,SMP,,3563,319,4.6,278.85,On-time,0
DEL408467,24/04/2024,05:43,Warehouse_DE_Hamburg,Marseille,FR,Client_33,SMP,,5629,1150,18.7,962.5,Delayed,4.8
DEL648489,11/03/2024,06:54:49,Warehouse_PL_Warsaw,Munich,DE,Client_35,Butter,B,1872,770,9.8,1032.12,On-time,0
DEL391597,06/01/2024,16:07,Warehouse_DE_Hamburg,Gdansk,PL,Client_4,Butter,A,2040,609,9.5,784.89,On-time,0
DEL844702,26/02/2024,10:41,Warehouse_PL_Warsaw,Barcelona,ES,Client_28,Cheese,,1885,2390,31.1,2206.4,On-time,0
DEL135108,29/02/2024,01:12,Warehouse_DE_Hamburg,Poznan,PL,Client_32,Cheese,,4309,888,12.4,3782.246426,Delayed,5.5
DEL132108,13/04/2024,10:56,Warehouse_PL_Warsaw,Zaragoza,ES,Client_19,Cheese,,3346,2285,32,2673.74,On-time,0
DEL172973,14/05/2024,06:51,Warehouse_DE_Hamburg,Madrid,ES,Client_7,Butter,A,,1851,,2124.59,Delayed,4
DEL444778,03/11/2024,11:48,Warehouse_PL_Warsaw,Utrecht,NL,Client_33,SMP,,4349,1100,17.7,798.35,On-time,0
DEL985066,19/04/2024,09:20,Warehouse_FR_Paris,Warsaw,PL,Client_10,SMP,,5350,1615,21.2,1221.78,On-time,0
DEL391773,17/04/2024,08:53,Warehouse_DE_Hamburg,Brussels,BE,Client_19,SMP,,5230,503,7.9,462.65,On-time,0
DEL245900,27/04/2024,15:14,Warehouse_DE_Hamburg,Seville,ES,Client_28,SMP,,5988,1680,26,1580.93,On-time,0
DEL256794,22/05/2024,,Warehouse_DE_Hamburg,Stuttgart,DE,Client_29,Butter,B,2628,411,5.8,586.85,Delayed,7.1
DEL941403,23/03/2024,01:01,Warehouse_DE_Hamburg,The Hague,NL,Client_10,Cheese,,2911,407,5.2,417.98,On-time,
DEL386654,16/04/2024,03:50,Warehouse_FR_Paris,Paris,FR,Client_27,Butter,A,2681,368,5.3,523.08,On-time,0
DEL543653,20/03/2024,03:54,Warehouse_DE_Hamburg,Bremen,DE,Client_8,Cheese,,2300,476,7.7,492.87,Delayed,7.7
DEL397896,14/05/2024,11:12,Warehouse_PL_Warsaw,Lodz,PL,Client_16,SMP,,5908,153,2.1,143.41,On-time,0
DEL658271,06-27-2024,,Warehouse_DE_Hamburg,Eindhoven,NL,Client_16,Butter,B,736,428,5.7,447.29,On-time,0
DEL449334,24/04/2024,09:56:12,Warehouse_DE_Hamburg,Eindhoven,NL,Client_23,Cheese,,4312,404,5.9,416.08,On-time,0
DEL914120,29/05/2024,17:01,Warehouse_FR_Paris,Bordeaux,FR,Client_11,Butter,B,1826,299,3.7,328.43,On-time,0
DEL462351,05-30-2024,09:40,Warehouse_FR_Paris,Nijmegen,NL,Client_25,SMP,,4567,464,7,397.26,On-time,0
DEL578715,10/03/2024,12:44,Warehouse_FR_Paris,Milan,IT,Client_11,SMP,,4091,1145,13.3,943.04,On-time,0
DEL996454,08/01/2024,00:55,Warehouse_FR_Paris,Breda,NL,Client_18,Cheese,,2369,427,5.3,396.65,On-time,0
DEL798188,13/04/2024,13:46,Warehouse_DE_Hamburg,Bremen,DE,Client_24,Cheese,,3638,299,3.8,347.92,On-time,0
DEL332136,24/03/2024,22:54,Warehouse_FR_Paris,The Hague,NL,Client_12,Butter,B,1515,493,7.8,632.12,On-time,0
DEL968175,10/01/2024,18:51,Warehouse_FR_Paris,Stuttgart,DE,Client_13,SMP,,9092,709,9.8,703.19,On-time,0
DEL133500,26/05/2024,01:41,Warehouse_FR_Paris,Turin,IT,Client_23,SMP,,5598,1107,14.9,822.3,On-time,
DEL297711,02/04/2024,21:54,Warehouse_DE_Hamburg,Marseille,FR,Client_6,Cheese,,3685,957,14,3900.117339,On-time,0
DEL723249,05/03/2024,08:52,Warehouse_PL_Warsaw,Zaragoza,ES,Client_17,Butter,A,1328,2553,31.1,2876.68,On-time,0
DEL143011,03/03/2024,01:59,Warehouse_PL_Warsaw,Essen,DE,Client_22,Cheese,,1710,769,9.3,777.96,On-time,0
DEL353088,21/02/2024,,Warehouse_DE_Hamburg,Katowice,PL,Client_23,Cheese,,3994,884,13.5,907.95,On-time,0
DEL413384,22/01/2024,15:43,Warehouse_FR_Paris,Toulouse,FR,Client_2,SMP,,5165,215,2.8,175.29,On-time,0
DEL865479,19/04/2024,23:55,Warehouse_DE_Hamburg,Nantes,FR,Client_15,Cheese,,,1081,16.6,996.17,On-time,0
DEL309821,10/06/2024,09:58,Warehouse_FR_Paris,Bydgoszcz,PL,Client_14,SMP,,4766,1474,20.9,1323.3,On-time,0
DEL538459,12/04/2024,,Warehouse_DE_Hamburg,Katowice,PL,Client_18,Butter,B,2194,682,9.9,794.47,On-time,0
DEL874016,03/06/2024,07:08,Warehouse_FR_Paris,Nijmegen,NL,Client_31,SMP,,3646,410,5.9,353.16,On-time,0
DEL150401,13/06/2024,02:34,Warehouse_DE_Hamburg,Essen,DE,Client_9,Cheese,,2171,297,4.8,259.11,On-time,0
DEL265657,22/04/2024,14:00:38,Warehouse_FR_Paris,Lyon,FR,Client_9,Cheese,,4867,310,4.6,304.83,On-time,0
DEL950823_DUP,07/04/2024,12:42,Warehouse_PL_Warsaw,Bremen,DE,Client_3,SMP,,5942,764,10.3,752.25,On-time,0
DEL489633,25/04/2024,,Warehouse_PL_Warsaw,Lille,FR,Client_16,Cheese,,4083,1550,20.8,1640.82,On-time,0
DEL772225,26/01/2024,15:55,Warehouse_DE_Hamburg,Naples,IT,Client_9,SMP,,4928,1519,,1439.3,On-time,
DEL405246,07/06/2024,12:14,Warehouse_FR_Paris,Warsaw,PL,Client_34,SMP,,4465,1482,18.6,1172.05,Delayed,2.6
DEL224145,03/03/2024,18:54,Warehouse_FR_Paris,Nijmegen,NL,Client_10,SMP,,,464,6.5,343.5,Delayed,3.2
DEL478550,20/02/2024,02:38,Warehouse_PL_Warsaw,Montpellier,FR,Client_4,Butter,A,2664,1498,18.7,1979.57,On-time,0
DEL839930,24/06/2024,23:46,Warehouse_FR_Paris,Rotterdam,NL,Client_13,Butter,A,3461,499,7.2,726.28,On-time,0
DEL690827,16/03/2024,11:57,Warehouse_DE_Hamburg,Amsterdam,NL,Client_12,Cheese,,3011,398,5.5,443.57,On-time,0
DEL436272,17/01/2024,21:34,Warehouse_FR_Paris,Lyon,FR,Client_32,Cheese,,3397,104,1.5,119.99,On-time,0
DEL741086,16/03/2024,,Warehouse_DE_Hamburg,Tilburg,NL,Client_35,Butter,B,1826,471,6.1,634.18,On-time,0
DEL311748,02/06/2024,04:31,Warehouse_DE_Hamburg,Charleroi,BE,Client_11,Butter,A,1248,465,5.9,455.37,On-time,0
DEL809102,06/02/2024,01:24,Warehouse_FR_Paris,Seville,ES,Client_29,SMP,,7546,971,13.3,788.06,On-time,0
DEL326088,21/05/2024,23:15,Warehouse_DE_Hamburg,Frankfurt,DE,Client_34,SMP,,5299,237,3.2,193.69,On-time,0
DEL726472,03-26-2024,16:36,Warehouse_DE_Hamburg,Barcelona,ES,Client_19,SMP,,6227,1716,24.2,1744.81,On-time,0
DEL193469,28/03/2024,23:37,Warehouse_DE_Hamburg,Valencia,ES,Client_24,SMP,,5687,1998,27,1668.92,Delayed,5.8
DEL886874,31/01/2024,08:53,Warehouse_DE_Hamburg,Zaragoza,ES,Client_33,SMP,,8437,1826,24.1,1843.46,On-time,0
DEL398556,22/04/2024,20:18,Warehouse_FR_Paris,Bydgoszcz,PL,Client_32,SMP,,3953,1420,17.5,985.78,On-time,0
DEL224538,28/04/2024,03:00,Warehouse_FR_Paris,Rome,IT,Client_11,Butter,A,2062,1127,,1425.93,On-time,0
DEL502792,30/01/2024,13:38,Warehouse_DE_Hamburg,Cologne,DE,Client_21,SMP,,,247,3.1,218.8,On-time,0
DEL161795,06/05/2024,08:26,Warehouse_FR_Paris,Valencia,ES,Client_10,SMP,,4180,1118,13.5,810.02,On-time,0
DEL148640,01/02/2024,11:24,Warehouse_FR_Paris,Nantes,FR,Client_24,SMP,,4153,490,6.5,372.25,Delayed,9.7
DEL982141,28/06/2024,19:35,Warehouse_DE_Hamburg,Essen,DE,Client_13,Butter,B,3347,419,5.9,515.37,Delayed,8.1
DEL908554,08/06/2024,05:46,Warehouse_FR_Paris,Frankfurt,DE,Client_16,Cheese,,1910,653,7.6,694.56,On-time,0
DEL172132,03/03/2024,11:18,Warehouse_DE_Hamburg,Lublin,PL,Client_20,Butter,C,2242,891,14.3,1013.53,On-time,0
DEL208560,03/01/2024,23:37,Warehouse_FR_Paris,Breda,NL,Client_21,SMP,,6747,492,6.7,466.17,On-time,0
DEL633188,02/04/2024,00:23,Warehouse_FR_Paris,Marseille,FR,Client_22,Cheese,,2313,303,3.8,255.71,On-time,0
DEL654926,17/03/2024,06:48,Warehouse_FR_Paris,Cologne,DE,Client_24,SMP,,4368,632,8.6,508.88,On-time,0
DEL824586,08/02/2024,17:02,Warehouse_FR_Paris,The Hague,NL,Client_28,SMP,,6186,436,6.3,403.73,On-time,0
DEL469566,24/05/2024,19:46,Warehouse_DE_Hamburg,Zaragoza,ES,Client_31,SMP,,7553,1789,20.4,1927.13,Delayed,5.9
DEL377405,09/06/2024,18:42,Warehouse_DE_Hamburg,Katowice,PL,Client_23,Butter,C,2277,775,12.4,977.4,On-time,0
DEL909705,16/05/2024,03:31,Warehouse_DE_Hamburg,Rome,IT,Client_25,Butter,A,1784,1447,16.4,1767.57,On-time,0
DEL682376,07/01/2024,17:41:59,Warehouse_PL_Warsaw,Milan,IT,Client_29,Cheese,,2608,1304,20.4,1138.32,On-time,0
DEL697062,27/04/2024,04:20,Warehouse_PL_Warsaw,Marseille,FR,Client_32,SMP,,4679,1417,23,1031.25,On-time,0
DEL300287,27/03/2024,11:44:42,Warehouse_FR_Paris,Berlin,DE,Client_29,SMP,,3514,883,13.7,745.3,Delayed,3.7
DEL470329,10/02/2024,05:16,Warehouse_PL_Warsaw,Leipzig,DE,Client_21,Butter,,2634,714,,916.24,On-time,0
DEL890459,27/01/2024,23:24,Warehouse_DE_Hamburg,Gdansk,PL,Client_34,Butter,A,2258,708,10.3,888.4,On-time,0
DEL324055,12/06/2024,14:39,Warehouse_DE_Hamburg,Madrid,ES,Client_2,Butter,B,2617,1637,22.6,2125.66,On-time,0
DEL791998,05/05/2024,04:28,Warehouse_PL_Warsaw,Brussels,BE,Client_35,Butter,C,2357,1165,17,1557.53,On-time,0
DEL399689,04/04/2024,08:05,Warehouse_PL_Warsaw,Breda,NL,Client_8,Cheese,,3120,1053,17.1,1090,On-time,
DEL656183,16/05/2024,19:30,Warehouse_PL_Warsaw,Liege,BE,Client_16,Cheese,,2967,1269,,1360.43,On-time,0
DEL227310,05/04/2024,19:06,Warehouse_DE_Hamburg,Nice,FR,Client_11,SMP,,4756,1124,14.6,927.26,On-time,0
DEL915189,18/05/2024,18:09,Warehouse_DE_Hamburg,Lille,FR,Client_24,SMP,,3567,1176,17.6,801.31,On-time,0
DEL397074,11/03/2024,08:23,Warehouse_FR_Paris,Milan,IT,Client_20,SMP,,6003,1185,14.6,946.02,On-time,0
DEL176817,20/03/2024,17:07,Warehouse_DE_Hamburg,Dortmund,DE,Client_19,Cheese,,2266,321,4.6,288.01,On-time,0
DEL749099,14/06/2024,09:44,Warehouse_PL_Warsaw,Essen,DE,Client_30,Cheese,,1828,896,14.3,844.44,On-time,0
DEL314782,14/04/2024,07:20,Warehouse_FR_Paris,Charleroi,BE,Client_25,Butter,A,1607,302,4.4,313.84,On-time,0
DEL122496,18/06/2024,15:54,Warehouse_FR_Paris,Poznan,PL,Client_24,Butter,C,1448,1436,18.3,1816.82,On-time,
DEL557887_DUP,07/05/2024,18:10,Warehouse_DE_Hamburg,Bremen,DE,Client_21,SMP,,2963,185,3,135.42,Delayed,3.2
DEL708447,01/02/2024,01:38,Warehouse_DE_Hamburg,Lille,FR,Client_28,Butter,C,1348,1119,16.6,1265.58,Delayed,6.4
DEL638917,15/06/2024,07:38:09,Warehouse_FR_Paris,Lyon,FR,Client_23,Butter,B,1849,112,1.6,142.04,On-time,0
DEL199454,22/01/2024,22:26,Warehouse_PL_Warsaw,Krakow,PL,Client_24,Butter,B,2194,169,2.1,189.45,On-time,0
DEL670477,29/01/2024,,Warehouse_PL_Warsaw,Toulouse,FR,Client_5,SMP,,4390,1648,25.9,1238.23,On-time,0
DEL805454,25/06/2024,18:03,Warehouse_DE_Hamburg,Rotterdam,NL,Client_8,Butter,A,988,366,5.3,380.98,On-time,0
DEL145327,29/05/2024,17:03,Warehouse_PL_Warsaw,The Hague,NL,Client_16,Cheese,,2499,1184,18.5,1071.78,Delayed,7.8
DEL676659,04/03/2024,,Warehouse_DE_Hamburg,Rome,IT,Client_14,Butter,A,1537,1298,19.3,1595.9,On-time,
DEL200225,08/04/2024,04:39,Warehouse_FR_Paris,Dusseldorf,DE,Client_30,Butter,C,1449,818,11.9,1039.73,On-time,0
DEL605637,02/11/2024,14:33,Warehouse_FR_Paris,Madrid,ES,Client_12,SMP,,4423,817,12.1,635.91,On-time,0
DEL947900,30/05/2024,07:17,Warehouse_FR_Paris,Groningen,NL,Client_5,Butter,B,1350,413,6,508.75,On-time,0
DEL613358,23/01/2024,04:39,Warehouse_FR_Paris,Tilburg,NL,Client_28,Cheese,,2447,469,5.4,452.99,On-time,0
DEL571578,08/03/2024,11:55,Warehouse_DE_Hamburg,Lublin,PL,Client_8,Cheese,,2129,672,10.9,565.09,On-time,0
DEL703574,06/10/2024,,Warehouse_DE_Hamburg,Wroclaw,PL,Client_27,Cheese,,3647,883,11.9,948.52,On-time,0
DEL973564,30/03/2024,17:03,Warehouse_PL_Warsaw,Nijmegen,NL,Client_30,Butter,B,2462,1099,12.9,1330.62,On-time,0
DEL365176,29/04/2024,02:05,Warehouse_FR_Paris,Amsterdam,NL,Client_23,SMP,,5227,472,,393.3,On-time,0
DEL122977,05-30-2024,16:10,Warehouse_DE_Hamburg,Poznan,PL,Client_3,Butter,B,918,603,8,641.69,On-time,0
DEL960979,11/05/2024,17:30,Warehouse_DE_Hamburg,Florence,IT,Client_23,SMP,,3616,1400,17.4,1093.62,Delayed,7.1
DEL114835,30/06/2024,17:08,Warehouse_FR_Paris,Frankfurt,DE,Client_19,Butter,A,,767,9.6,992.74,On-time,0
DEL881887,16/02/2024,16:41,Warehouse_FR_Paris,Florence,IT,Client_23,Butter,B,2114,949,13.8,1081.2,On-time,0
DEL345165,21/03/2024,08:44,Warehouse_DE_Hamburg,Breda,NL,Client_16,Cheese,,2995,301,3.6,284.84,On-time,0
DEL550513,24/02/2024,15:17,Warehouse_FR_Paris,Turin,IT,Client_33,Butter,B,2537,1035,15.9,1143.84,On-time,0
DEL778022,05/05/2024,15:00,Warehouse_DE_Hamburg,Bordeaux,FR,Client_14,Cheese,,,1003,14,925.32,On-time,0
DEL831380,02/03/2024,18:24,Warehouse_DE_Hamburg,Florence,IT,Client_3,SMP,,5936,1236,17,945.26,On-time,0
DEL544154,15/04/2024,14:55,Warehouse_PL_Warsaw,Cologne,DE,Client_7,SMP,,7346,632,7.2,611.66,On-time,0
DEL831789,08/03/2024,16:29,Warehouse_FR_Paris,Poznan,PL,Client_6,Cheese,,4638,1630,22.2,1652.87,On-time,0
DEL129126,16/06/2024,,Warehouse_PL_Warsaw,Paris,FR,Client_15,SMP,,3386,1432,17.2,979.25,On-time,0
DEL328839,01/02/2024,02:19:43,Warehouse_DE_Hamburg,Florence,IT,Client_18,Butter,C,,1384,16.9,593.3020107,On-time,0
DEL687775,12/05/2024,02:19,Warehouse_FR_Paris,Groningen,NL,Client_34,Cheese,,2402,442,5.6,372.63,On-time,0
DEL778245,14/03/2024,18:15,Warehouse_PL_Warsaw,Lodz,PL,Client_4,Butter,A,1472,112,1.6,128.73,On-time,0
DEL695033,24/05/2024,19:25,Warehouse_DE_Hamburg,Gdansk,PL,Client_1,Butter,B,1114,729,8.4,801.25,On-time,0
DEL714077,09/06/2024,09:00,Warehouse_FR_Paris,Toulouse,FR,Client_24,SMP,,4568,221,3.3,196.46,Delayed,6
DEL406654,11/02/2024,20:37,Warehouse_PL_Warsaw,Cologne,DE,Client_20,SMP,,3541,647,9,483.91,On-time,0
DEL744678,01/06/2024,03:30,Warehouse_FR_Paris,Paris,FR,Client_4,Butter,A,2120,393,5.4,520.89,On-time,0
DEL491235,02/02/2024,,Warehouse_PL_Warsaw,Bordeaux,FR,Client_24,Butter,A,1652,1411,19,1672.33,Delayed,10.1
DEL709278,27/06/2024,11:55,Warehouse_DE_Hamburg,Munich,DE,Client_8,Butter,B,,531,8,685.73,On-time,0
DEL122088,18/05/2024,04:15,Warehouse_PL_Warsaw,Charleroi,BE,Client_21,SMP,,3059,1250,19.1,865.69,On-time,0
DEL209666,27/02/2024,10:39,Warehouse_DE_Hamburg,Szczecin,PL,Client_17,Butter,,2676,876,11.9,1238.82,On-time,0
DEL985547,15/03/2024,12:34,Warehouse_FR_Paris,Tilburg,NL,Client_19,Butter,A,2460,433,5.6,481.32,On-time,0
DEL430825,29/05/2024,14:30,Warehouse_FR_Paris,Madrid,ES,Client_25,SMP,,5464,861,11.2,789.49,On-time,0
DEL601025,09/01/2024,03:42,Warehouse_FR_Paris,Ghent,BE,Client_10,Cheese,,3431,347,4.5,320.61,On-time,0
DEL742515,07/04/2024,08:44,Warehouse_DE_Hamburg,Leipzig,DE,Client_8,SMP,,4165,300,4.4,242.81,On-time,0
DEL322274,14/03/2024,15:17,Warehouse_PL_Warsaw,Dortmund,DE,Client_17,Cheese,,4305,838,12.5,941,On-time,0
DEL649955,04/02/2024,06:41,Warehouse_PL_Warsaw,Nantes,FR,Client_16,Cheese,,2254,1572,24.2,1367.47,Delayed,4.4
DEL295245,12/01/2024,18:04,Warehouse_PL_Warsaw,Paris,FR,Client_8,SMP,,8455,1521,19.3,1608.07,On-time,0
DEL538478,30/05/2024,20:03,Warehouse_PL_Warsaw,Bordeaux,FR,Client_13,Butter,B,2149,1554,21.4,2037.1,Delayed,5.5
DEL132081,26/03/2024,11:07,Warehouse_FR_Paris,Nantes,FR,Client_32,Cheese,,3771,165,2.5,191.87,On-time,0
DEL312769,01/05/2024,03:21,Warehouse_PL_Warsaw,Frankfurt,DE,Client_2,Cheese,,1437,796,9.8,675.73,On-time,0
DEL888939,24/04/2024,07:34,Warehouse_DE_Hamburg,Lille,FR,Client_31,Cheese,,3905,901,13.2,1029.94,On-time,0
DEL887857,31/05/2024,09:52,Warehouse_PL_Warsaw,Bordeaux,FR,Client_32,Butter,A,2033,1558,19.3,1974.25,On-time,0
DEL404971,23/03/2024,,Warehouse_DE_Hamburg,Madrid,ES,Client_28,SMP,,5220,1634,19.3,1441.95,On-time,0
DEL538620,19/05/2024,01:50,Warehouse_FR_Paris,Nijmegen,NL,Client_35,Butter,C,2116,458,5.9,576.14,Delayed,4.5
DEL414840,06/04/2024,07:32,Warehouse_DE_Hamburg,Poznan,PL,Client_35,SMP,,,836,12.4,782.79,On-time,0
DEL832667,25/04/2024,12:08,Warehouse_PL_Warsaw,Rotterdam,NL,Client_13,SMP,,,1006,13.6,897.08,On-time,0
DEL674414,30/06/2024,15:12:46,Warehouse_FR_Paris,Rotterdam,NL,Client_13,SMP,,4573,476,5.7,348.6,On-time,0
DEL351052,04/02/2024,23:18,Warehouse_FR_Paris,Marseille,FR,Client_4,Butter,,2023,251,3.5,328.34,On-time,0
DEL720020,05/05/2024,11:41,Warehouse_FR_Paris,Madrid,ES,Client_17,Cheese,,3850,973,12.8,906.83,On-time,0
DEL513734,29/04/2024,08:41,Warehouse_FR_Paris,Montpellier,FR,Client_26,Cheese,,1694,446,5.9,437.74,On-time,0
DEL381604,08/04/2024,20:27,Warehouse_DE_Hamburg,Frankfurt,DE,Client_16,Butter,B,2301,262,3.7,291.86,On-time,0
DEL753069,18/03/2024,19:04,Warehouse_PL_Warsaw,Rotterdam,NL,Client_21,Cheese,,2678,1007,13.9,900.76,Delayed,4.2
DEL268715,14/01/2024,22:30:43,Warehouse_FR_Paris,Toulouse,FR,Client_6,Cheese,,4279,112,1.6,106.25,On-time,0
DEL568307,02/08/2024,01:05,Warehouse_FR_Paris,Florence,IT,Client_2,SMP,,5532,1148,15.3,1109.19,On-time,0
DEL799449,26/03/2024,07:49:39,Warehouse_PL_Warsaw,Breda,NL,Client_32,Cheese,,2094,1061,15.5,1113.37,On-time,0
DEL914538,12/06/2024,07:16,Warehouse_DE_Hamburg,Munich,DE,Client_30,Cheese,,3379,397,4.7,394.97,Delayed,9.3
DEL250840,07/06/2024,19:43,Warehouse_PL_Warsaw,Szczecin,PL,Client_26,Butter,A,1966,307,3.8,371.09,On-time,0
DEL502346,29/02/2024,17:10,Warehouse_FR_Paris,Bydgoszcz,PL,Client_24,Cheese,,1697,1477,,1167.52,On-time,0
DEL449031,01/03/2024,15:58,Warehouse_FR_Paris,Utrecht,NL,Client_3,SMP,,4941,478,6.7,382.57,On-time,0
DEL750588,30/04/2024,03:42,Warehouse_PL_Warsaw,Poznan,PL,Client_29,Butter,A,1765,117,1.6,149.08,On-time,0
DEL777454,17/06/2024,,Warehouse_DE_Hamburg,Szczecin,PL,Client_11,Cheese,,1941,626,7.7,527.36,On-time,0
DEL100836,09/02/2024,12:52,Warehouse_PL_Warsaw,Bordeaux,FR,Client_1,Butter,B,1754,1638,23,1737.8,Delayed,5.9
DEL924786,22/01/2024,11:38,Warehouse_FR_Paris,Munich,DE,Client_27,Cheese,,2428,676,10.3,641.24,On-time,0
DEL555816,04/02/2024,01:33,Warehouse_FR_Paris,Naples,IT,Client_30,Butter,B,2580,1056,17,1280.82,On-time,0
